《TAIPEI TIMES》 Thousands protest labor amendments,http://news.ltn.com.tw/news/focus/breakingnews/2292203,"2017-12-24 03:00\nPOOR CONDITIONS: Employers are likely to force their employees to sign agreements saying they agree with longer work hours, a union member said\nPolice and labor groups protesting proposed amendments to the Labor Standards Act yesterday scuffle as protesters continue to block the road outside the Executive Yuan in Taipei, despite the organizers dismissing the rally earlier in the evening. Photo: Huang Yao-cheng, Taipei Times\nProtesters scuffle with police after trying to remove police barriers during a protest against proposed amendments to the Labor Standards Act in Taipei yesterday. Photo: Liu Hsin-de, Taipei Times\nProtesters urge the government to withdraw proposed amendments to the Labor Standards Act in Taipei yesterday. The signs read: “Stop overwork.” Photo: Liu Hsin-de, Taipei Times\nProtesters holding a sign and carrying banners in the shape of livers to deliver a play on words in Chinese meaning “do not kill yourself making a living” take part in a protest against draft amendments to the Labor Standards Act in Taipei yesterday. Photo: Liu Hsin-de, Taipei Times\nProtesters marching against the government’s draft amendments to the Labor Standards Act face the Executive Yuan at the direction of march organizers, along Zhongxiao West Road in Taipei yesterday. Photo: Liu Hsin-de, Taipei Times\nA protester takes part in a skit in which people representing professions such as nurses, engineers, delivery and coach drivers and security guards fling pieces of fresh liver at photos of Premier William Lai and President Tsai Ing-wen during a demonstration against proposed amendments to the Labor Standards Act in Taipei yesterday. Photo: Huang Yao-cheng, Taipei Times\nBy Lin Chia-nan / Staff reporter\nThousands of people yesterday marched from the headquarters of the Democratic Progressive Party （DPP） to the Executive Yuan in Taipei, urging the Cabinet to withdraw its draft amendment to the Labor Standards Act （勞動基準法）.\nAt noon, protesters gathered in front of the headquarters and started to march toward the Legislative Yuan at about 3pm.\nOne of the organizers, the Taiwan Railway Union, estimated a turnout of more than 10,000 people in the afternoon.\nSeveral scuffles broke out between protesters and police when police tried to narrow down the demonstration area at the intersection between the Zhongshan N Road and Zhongxiao E Road.\nInstead of continuing their march along Zhongxiao W Road, the organizers urged protesters to stage a sit-in at the intersection and wait for the Cabinet to respond to their appeal, but they received no response and dismissed the demonstration at 6pm.\nDespite the dismissal, some protesters were still occupying the intersection as of press time last night.\nPrior to the dismissal, some protesters tried to break through a police blockade set up in front of the Executive Yuan complex.\nOne member of the Social Democratic Party, surnamed Lu （呂）, was forcibly removed from the scene by police, with his left ear allegedly cut on the wired barricades.\nSince the Cabinet announced the draft amendment on Nov. 9, many labor rights groups have been protesting against what they said is the most retrogressive amendment to the act, which was pushed to a second reading by DPP lawmakers on Dec. 4.\nAnticipating the demonstration yesterday, Cabinet spokesperson Hsu Kuo-yung （徐國勇） and Minister of Labor Lin Mei-chu （林美珠） tried to clarify what they called a “misunderstanding” about the draft amendment at a news conference on Thursday.\nIn the Cabinet’s draft, Article 34 proposes that the interval between two work shifts can be reduced from 11 hours to no less than eight hours if an employer obtains approval from its workers’ union.\nMost people oppose the article because they do not understand its two premises: It only applies to those who have to work in shifts, and people are not allowed to work more than 12 consecutive hours, Hsu said.\nThe work schedule of employees can be changed once a week at most, but the restriction becomes irrelevant when employers and employees reach an agreement, according to the draft.\nSome lawmakers have tendered motions that propose businesses should obtain the ministry’s approval before they are allowed to shorten workers’ rest intervals, Lin said, adding that the ministry thinks the proposal is feasible and would include it in the final draft.\nNo one misunderstood the articles, at least the Taipei City Government did not, Taipei Department of Labor Commissioner Lai Hsiang-lin （賴香伶） said yesterday when asked to comment on Hsu’s explanation.\nMany hospital management teams, due to staff shortages, are likely to change workers’ schedules almost every day, which is a fact that the Cabinet fails to understand, Lai said, adding that it should encourage businesses to hire more workers instead of easing regulations.\nThe ministry should set up a registration system and ask businesses adopting shifts to fully reveal their schedule information, she said.\nIf businesses are to lengthen employees’ working hours, they should obtain approval from the ministry, which could be helpful to prevent employers from abusing the loosened regulation, she added.\nEmployers are likely to force workers to sign agreements that say that they agree with the lengthened work schedules, Taiwan Higher Education Union department director Lin Po-yi （林柏儀） said.\nPeople who have to work in shifts, such as guards, nurses and drivers in the logistics industry, are relatively powerless in society, Lin Po-yi said, adding that the draft amendment would worsen their already poor working conditions.\nThe DPP has forsaken the public, who cannot but take to the streets to defend its values, Chinese Nationalist Party （KMT） Legislator Chiang Wan-an （蔣萬安） said.\nAsked if the KMT has any strategies to boycott the draft amendment in the extraordinary legislative session next month, Chiang said that party members are discussing plans, but cannot reveal them at the moment.\nDuring a visit to Tainan yesterday, Premier William Lai （賴清德） said he would ask the Ministry of Labor to collect the appeals of protesters, but no further response could be solicited from the Cabinet as of press time last night.\n新聞來源：TAIPEI TIMES"
《TAIPEI TIMES》 New sanctions on North Korea seek to choke oil supply,http://news.ltn.com.tw/news/focus/breakingnews/2292202,"2017-12-24 03:00\n/ AFP, UNITED NATIONS\nWith China’s backing, the UN Security Council on Friday slapped new sanctions on North Korea that would restrict oil supplies vital for Pyongyang’s missile and nuclear programs.\nMatthew Rycroft, left, Britain`s Ambassador to the U.N. and U.S. Ambassador Nikki Haley vote in favor of a resolution on Friday at United Nations headquarters. The council is voting on proposed new sanctions against North Korea, including sharply lower limits on its refined oil imports. AP Photo/ Mark Lennihan\nThe council unanimously adopted a US-drafted resolution that also orders the repatriation of North Korean workers sent abroad to earn revenue for North Korean leader Kim Jong-un’s regime.\nIt is the third raft of sanctions imposed on Pyongyang this year and comes as the US and North Korea show no signs they are willing to open talks on ending the crisis on the Korean Peninsula.\nUS President Donald Trump on Friday hailed the move, saying the international community was pushing for peace with the isolated regime.\n“The United Nations Security Council just voted 15-0 in favor of additional Sanctions on North Korea. The World wants Peace, not Death!” Trump tweeted.\nThe resolution bans the supply of nearly 75 percent of refined oil products to North Korea, puts a cap on crude deliveries and orders all North Korean nationals working abroad to be sent back by the end of 2019.\nThe US put forward the draft text on Thursday following negotiations with China, Pyongyang’s ally and main supplier of oil.\nDescribing North Korea as “the most tragic example of evil in the modern world,” US Ambassador to the UN Nikki Haley said the new sanctions are “a reflection of the international outrage at the Kim regime’s actions.”\nThe resolution “sends the unambiguous message to Pyongyang that further defiance will invite further punishment and isolation,” she said.\nThe measures are in response to North Korea’s test of an intercontinental ballistic missile on Nov. 28 that marked an advance in Pyongyang’s drive to threaten the US mainland with a nuclear strike.\n新聞來源：TAIPEI TIMES"
《TAIPEI TIMES》 White noise to represent the nation in Cannes,http://news.ltn.com.tw/news/focus/breakingnews/2292206,"2017-12-24 03:00\n/ Staff writer, with CNA\nTwo Taiwanese earlier this month launched a campaign titled “Listen To Taiwan,” which seeks to present the nation in a new way by turning environmental sounds into white noise soundtracks.\nFan Chun-ta records the sound of the waves at Laomei Green Reef on Taiwan’s north coast in an undated picture. Photo courtesy of Fan Chun-ta\nThe approach could help increase global interest in the nation, which is often excluded from international events and seen as “voiceless,” campaigners Chuang Chih-yuan （莊智淵） and Fan Chun-ta （范君達） said.\nChuang said they chose white noise as a medium because the type of sound, which has a similar intensity at different frequencies, has become a popular genre worldwide and is used to mask distracting sounds for relaxation.\n“People can listen to the white noises of Taiwan while they are working, sleeping or relaxing, as if they are surrounded by Taiwan,” the 29-year-old advertising agent said.\nTo generate the track, Chuang and Fan, 27, spent about a month visiting famous spots that are generally better known for their sights than sounds.\nThe locations included Laomei Green Reef （老梅綠石槽） on the north coast, as well as Elephant Mountain （象山） and Shilin Night Market in Taipei.\nAt Laomei, where waves have carved volcanic lava reefs into strange shapes, Chuang and Fan tried to capture the sound of waves lashing the shore combined with seasonal northeasterly winds.\nAt Elephant Mountain, they recorded a diverse combination of sounds, including fountain palm trees, tree frogs and white-eye birds.\nShilin Night Market provided the most unusual source, with the sounds of footsteps, laughter, conversation and cooking.\nThe recordings were turned into a one-hour soundtracks, supported by soft background music with the respective themes “sleep,” “relax” and “focus.”\nThe free soundtracks have attracted thousands of listeners since they were uploaded online.\nChuang and Fan said their biggest challenge was traveling to remote areas to record natural sounds without human interference, and that they are currently brainstorming other locations to record.\nThe next step is to solicit noise recordings from members of the public to produce an album called Selected White Noises From Taiwan for distribution through online music streaming services like Spotify and SoundCloud, Chuang said.\n“It will be the first time a white noise album has featured a nation,” Chuang said.\n“From now on, we want the world to not only see Taiwan, but to also listen to Taiwan,” he added.\nThe campaign has won recognition from the Ministry of Foreign Affairs and the two are to represent Taiwan at next year’s Cannes Young Lions Competition in France.\n新聞來源：TAIPEI TIMES"
《TAIPEI TIMES》 Tropical storm kills at least 100 in Philippines,http://news.ltn.com.tw/news/focus/breakingnews/2292205,"2017-12-24 03:00\n/ Reuters, MANILA\nA tropical storm in the southern Philippines triggered mudslides and flash floods that killed more than 100 people, while dozens are missing, police and disaster officials said yesterday.\nVillagers wade in floodwater in the town of Salvador in the Philippines’ Lanao del Norte province yesterday. Photo: EPA\nThe casualties, most of them caused late on Friday, were all on the main southern island of Mindanao, they said, adding that three provinces were hardest hit.\nDisaster officials said many residents had ignored warnings to leave coastal areas and riverbanks.\n“Many people were swept to the sea as flood waters quickly rose due to the high tide,” disaster agency official Manuel Luis Ochotorena said. “They never heeded the warnings. They thought it was a weak storm, but it dumped more rains.”\nHundreds of kilometers to the east, army and emergency workers were checking reports that an entire village was buried by a mudslide in Tubod, a town in Lanao del Norte.\nPower and communication lines to the area had been cut, complicating rescue efforts, local official Ryan Cabus said.\nThe weather bureau said the storm had gathered strength over the Sulu Sea and was packing winds of up 80kph and moving west at 20kph.\nIt was heading out over the sea by midday yesterday and would have moved clear of the Philippines by tomorrow, it said.\nEmergency workers, soldiers, police and volunteers were being mobilized to search for survivors, clear debris, and restore power and communications.\nMore than 100 deaths were reported in various places including 60 in the towns of Tubod, El Salvador and Munai in Lanao del Norte province.\nIn Zamboanga del Norte province, police said 42 people were killed in the towns of Sibuco and Salug.\nThree people were killed in Bukidnon province, while politicians in Lanao del Sur province said 18 people drowned in flash floods there.\nSixty-four people were reported missing in floods and landslides, according to a tally of reports form officials and police.\nThe Philippines is battered by about 20 typhoons every year, bringing death and destruction, usually to the poorest communities.\nLast week, 46 people were killed in the central Philippines when a typhoon hit.\nIn 2013, super typhoon Haiyan killed nearly 8,000 people and left 200,000 families homeless.\n新聞來源：TAIPEI TIMES"
《TAIPEI TIMES》 Minister’s speech at UN forum attracts Chinese ire,http://news.ltn.com.tw/news/focus/breakingnews/2292204,"2017-12-24 03:00\nBy Sean Lin / Staff reporter\nA live-broadcast speech on Thursday by Minister Without Portfolio Audrey Tang （唐鳳） at the UN’s annual Internet Governance Forum （IGF） in Geneva, Switzerland, was met with protests by Chinese diplomat Ji Haojun （計顥駿）, who accused Tang of advocating “Taiwanese independence” and “one China, one Taiwan.”\nMinister Without Portfolio Audrey Tang speaks at the Executive Yuan in Taipei on Dec. 13. Photo: Huang Yao-cheng, Taipei Times\nInternational delegations met at one of the conference’s subforums on how landlocked developing nations, least developing nations and developing small-island states can improve their Internet connectivity and affordability to aid in policymaking, build public infrastructure and introduce services.\nTang streamed her speech using a mobile “telepresence robot.”\nShe was introduced as the “Digital Minister of Taiwan” by Permanent Representative of Paraguay to the UN Office at Geneva Miguel Ibarra, who chaired the meeting.\nWhile introducing Tang’s work in the public and private sectors, Ibarra also used the term “country” to refer to Taiwan numerous times\nTaiwan has long been committed to helping its diplomatic allies in building basic infrastructure in various areas, including information and communications technology （ICT）, Tang said.\nShe gave an overview of online services offered by the Taiwanese government, which people use to file taxes, renew drivers’ licences, apply for car registration certificates and make doctors’ appointments.\nShe also spoke about the e-Gate system that allows Taiwanese and qualifying foreign travelers swift passage through airport customs in and out of the nation.\nWith the fruits of steady developments in its ICT sector, the advent of new technologies and a wide Internet coverage, Taiwan — through recommendations by the UN Economic and Social Council and the International Telecommunication Union — has expanded its development assistance to its allies to include e-governance support, Tang said.\nTaiwan has initiated ICT partnerships with Belize, Burkina Faso, El Salvador, Paraguay, Palau, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Swaziland and Tuvalu to work on a range of projects including integrating traffic monitoring systems, applying geographic information systems, managing medical information and installing wireless local area networks, as well as establishing electronic document systems, she said.\nCiting the UN E-Government Survey conducted last year, Tang said that Tuvalu and Palau in particular have reported “significant related improvements,” highlighting Taiwan’s success in assisting developing countries with their ICT technology.\nA few Taiwanese officials provided their input on the topic after Tang.\nThe move triggered a reaction from Ji, a counselor at China’s mission to the UN Office in Geneva.\n“I am very concerned about what happened, a couple of people from Taiwan speaking as officials of a so-called national government calling Taiwan a so-called small country,” Ji said.\n“This is very inappropriate. IGF is a UN platform, which only allows UN-recognized nations to participate, and as a UN platform it is not the place for people to advocate ‘one China, one Taiwan’ or Taiwanese independence,” he said.\n“I do not know how these people registered as participants of this meeting, because, according to UN resolutions, such things are not allowed,” he said.\n“Let me just say that we are not talking politics here. We are just talking policies,” Ibarra replied, adding that he had no intention of taking into account any situation other than “contributions from what people are doing well and success stories.”\nIn response to Ji, an ambassador from the Solomon Islands said that it “goes without saying that ICT has no agenda, knows no boundaries or nationalities.”\n“There should be no restrictions on whichever individual, country or organization that has expertise to sell them to us,” he said.\nTaiwan is in the same league as the US, Japan, India and China in terms of the technology it can offer that has proven beneficial to the Solomon Islands, which is what attendees were there to learn about, the Solomon Islands ambassador said, adding that he did not see Tang’s speech as political.\n“In response to our colleague from the Solomon Islands, the UN is first of all a political organization. It is true that the Internet has no borders, but people have nationalities. As for sharing our expertise and experience and even technical and financial assistance to the least developed countries, China stands ready to do that,” Ji said.\nOne of Tang’s aides thanked Paraguay for allowing Tang to take part in the meeting by teleconference.\nThe Ministry of Foreign Affairs yesterday said that Taiwan is a vital stakeholder and contributor in the field of Internet governance and that Tang having been invited to speak at the event showcased the nation’s contributions and capabilities in the field.\nAdditional reporting by CNA\n新聞來源：TAIPEI TIMES"
倫敦動物園失火 1土豚4貓鼬罹難,http://news.ltn.com.tw/news/world/breakingnews/2292233,2017-12-24 02:52\n〔中央社〕英國倫敦動物園（London Zoo）今天清晨發生大火，燒毀一間餐館和禮品店，造成一隻土豚和4隻貓鼬罹難，另有數名員工因吸入濃煙接受治療。\n法新社和英國廣播公司（BBC）報導，每年吸引120萬遊客的這座市中心動物園於黎明前失火後關閉，但園方表示，24日將會重新開放。\n園內動物探險區（Animal Adventure）餐館失火後，迅速延燒至鄰近商店，當局派出10輛消防車馳赴現場灌救，72名消防隊員耗費3個多小時才控制住火勢。\n動物園發表聲明說：「很不幸，我們的獸醫已證實有一隻名收米夏（Misha）的9歲大土豚喪生，另有4隻貓鼬仍下落不明，但我們如今推定牠們也已罹難。」\n聲明表示，居住在攝政公園（Regent's Park）內動物園的管理員迅速做出回應，火災於清晨6時（台灣時間下午2時）過後不久發生，部分員工必須接受治療。\n倫敦救護車局表示，它在現場治療8名傷患，6人吸入濃煙，另2人受輕傷。\n倫敦消防隊表示，其中一名傷者是消防隊員，手腕受輕傷送醫。\n動物園表示：「我們有管理員住在動物園內，他們與保全人員迅速把園內動物移往圍欄內安全地點。我們的獸醫正密切監控鄰近的全部其他動物，但初步跡象顯示，牠們未受波及。未來幾天我們將會持續監控。」\n園方又說：「目前要揣測失火原因仍太早，未來幾天和幾週，我們將會密切配合火災調查人員，以確認失火原因。」\n動物園於失火後關閉，但園方表示，於諮詢火災專家後，「我們有信心，動物園明天能安全開放。」
反勞基法抗議群眾聚集北車 警方01:40全部驅散,http://news.ltn.com.tw/news/society/breakingnews/2292223,警方開始採行強勢作為，將陳抗民眾帶上警備車。（記者羅沛德攝）\n2017-12-24 01:45\n〔記者劉慶侯、邱俊福、陳恩惠／台北報導〕昨天展開的反勞基法修法遊行，在晚間6點宣布解散之後，仍有數百位陳抗人士不願散去，在台北市西區街頭繼續流竄遊行，直到今天凌晨0點46分，台北市警方展開強勢作為，強行帶離聚集在台北車站東三門的群眾進行保護管束，直到凌晨1點40分，警方已將台北車站陳抗民眾全部驅散。\n昨天11點55分時，約百名陳抗民眾，見警方將北車東三門周邊封阻，假意作勢搭捷運離開，但自中山站下車，佔據南京西路23巷口，但民眾自己內鬨，覺得在這裡不知要做什麼大家又決定要徒步走捷運線型公園路線，回到北車支援東三鬥的民眾，約18分鐘後走回北車東三門。\n聚集在台北車站東三門的陳抗民眾，揚言要搭12時40分的最後一班捷運各自返家，警方表示要派員護衛搭車，但陳抗民眾拒絕，雙方再次形成對峙況。\n在凌晨1點2分時，警方維安人員強制保護管束34名陳抗民眾，分2輛警備車載運駛離台北車站，警方並持續將陳抗民眾送上警備車。\n原在北市中山北路與北平東路口與警對峙的陳抗人士，與另一小股陳抗人士共約60人，沿市民大道往東方向徒步流竄行進。\n凌晨1點10分 警方再將控制在北車三門前的45名陳抗民眾進行保護管束，分成三車載往北市南港展覽、天母、北市動物後飭回。\n凌晨1時11分 有4名陳抗人士不滿自由台灣的李嘉瑜被警方帶去保護管束，在中山北路與北平東路口靜坐抗議。\n凌晨1點28分，陳抗人士葉瑾瑜仍與約40餘人聚集在長安東路1段52巷口，但未有滋擾等行為發生，警方持續監控中。\n至凌晨1點40分左右，台北車站附近的陳抗民眾已全部驅散。\n相關影音\n\n警方將陳抗人士帶上警備車後，隨即駛離現場。（記者陳恩惠攝）\n警方以優勢警力做後盾，將陳抗民眾帶上警備車。（記者羅沛德攝）\n反勞基法修法遊行在昨天晚間6點宣布解散後，有數百民眾不願散去，持續在台北市區西區街頭遊行，到深夜時聚集在台北車站附近，警方在今天凌晨開始帶人離開進行保護管束。（記者羅沛德攝）
勞團群眾與警僵持 警備車載走抗議民眾,http://news.ltn.com.tw/news/society/breakingnews/2292227,2017-12-24 01:44\n〔中央社〕勞團23日遊行結束，仍有部分民眾深夜轉進西門町及北車一帶，造成交通大亂，群眾今天凌晨聚集在台北車站東三門，警方勸離，部分抗議者被拖上警備車，約帶回80名民眾。\n反對勞動基準法修法草案，包含五一行動聯盟等多個勞工團體23日下午發起「1223反對勞基法修惡大遊行」，有上萬名民眾走上街頭，勞團要求政府退回相關草案，他們說，勞基法是勞動條件的最低標準，應該要保障每一位勞工。\n遊行隊伍昨天下午2時50分左右，從民進黨中央黨部前出發，他們一路高喊「拒絕勞基惡法」等口號，行經北平東路、中山北路、行政院、忠孝西路、重慶南路、襄陽路、公園路、青島西路、中山南路、濟南路、最後回到立法院群賢樓前。\n遊行群眾沿路發生數起零星衝突，遊行原訂23日下午5時結束，但有不少群眾不願離去，桃園市產業總工會顧問毛振飛在下午6時03分宣布解散，遊行結束，但約數百名群眾不願離開，一度持續占據行政院門口，最後群眾在台北街頭流竄，造成中華路西門町及車站一帶交通大亂。\n未散去的群眾在街頭流竄，至昨天深夜11時左右，抗議群眾被包圍在台北車站東三門，部分群眾在接近12時左右，就搭捷運等大眾運輸工具離開，但仍有部分群眾留在東三門外廣場，至今天凌晨，仍有數十名群眾與警方僵持。\n為淨化台北車站，警察先要求民眾維持和平理性，並柔性勸離，有人配合被請上警備車，但也有部分抗議群眾不理會，今天凌晨12時46分左右，警方強制拖人，將不配合的群眾一一拖上警備車載走，凌晨1時08分，將台北車站淨化，東三門外廣場也沒有抗議群眾，警方指出，帶回約80位民眾，將進一步詢問。
勞團遊行落幕 部分參與者入夜不散,http://news.ltn.com.tw/news/society/breakingnews/2292224,2017-12-24 01:04\n〔中央社〕多個勞團23日發起大遊行，從民進黨中央黨部出發，要求撤回勞基法相關修法草案，遊行結束，部分群眾不願離去，在街頭流竄，造成西門町一帶交通大亂。警方強烈譴責抗議群眾，至今天凌晨，仍有數十名群眾在台北車站東三門與警方僵持中。\n反對勞動基準法修法草案，包含五一行動聯盟等多個勞工團體23日下午發起「1223反對勞基法修惡大遊行」，有上萬名民眾走上街頭，勞團要求政府退回相關草案，他們說，勞基法是勞動條件的最低標準，應該要保障每一位勞工。\n五一行動聯盟認為，現行的勞基法修法草案配套不足，一旦通過，勞工連續上班12天、輪班間隔8小時將會就地合法，是1984年通過的勞基法以來最嚴重的改惡。\n勞動部重申，修法對於勞工權益保障不會倒退，例外也絕對不會變成原則；政府廣泛聽取各界意見後，在保障勞工權益之前提下，秉持安全與彈性的原則，提出勞基法修正草案，堅持勞工權益「四不變」：即「正常工時不變」、「週休二日不變」、「加班總工時不變」、「加班費計算費率不變」。\n民主進步黨立法院黨團幹事長劉櫂豪指出，勞基法修正草案明年1月4日就過協商期，會照既定程序處理，最快立法院明年1月4日臨時會即可處理。行政院長賴清德在台南表示，將請勞動部蒐集勞團的訴求，再做進一步研究。\n遊行隊伍昨天下午2時50分左右，從民進黨中央黨部前出發，他們一路高喊「拒絕勞基惡法」、「把父母還給孩子」、「終結血汗過勞」、「反對財團壓搾」、「停止打壓工會」及「我要合理工時」等口號，他們一路行經北平東路、中山北路、行政院、忠孝西路、重慶南路、襄陽路、公園路、青島西路、中山南路、濟南路、最後回到立法院群賢樓前。\n遊行群眾沿路發生數起零星衝突，遊行原訂下午5時結束，但有不少群眾不願離去，桃園市產業總工會顧問毛振飛在下午6時03分宣布解散，遊行結束，但高教工會研究員陳柏謙說，若現場民眾願意留下，會繼續陪民眾占領中山南北路及忠孝東西路口。\n遊行解散後，約數百名群眾不願離開，一度持續占據行政院門口，還有人開宣傳車要衝行政院，後來遭警方驅離，群眾在台北街頭流竄，一路上從忠孝西路、重慶南路、衡陽路及中華路一帶移動，從北門、西門町再轉進北車，到處可見舉牌抗議的群眾，造成中華路附近大塞車，西門町、車站一帶及往忠孝橋一帶交通大亂。\n群眾在街頭打游擊數小時後，雖然一直喊著口號，但也有人累了，想坐下來休息，因為，沒有帶頭的人，群眾就四處流竄，不少用路人抱怨交通大亂，還有群眾與騎士口角衝突。\n警方加派人手以防意外，一路從西門町戒備，利用口袋戰術，將群眾人潮往中華路北門一帶集中，群眾最後回到忠孝西路，警方於晚間11時在忠孝西路利用人牆，並由3個方向包圍在行政院旁北平東路的抗議民眾，人群被包在忠孝到北平之間的的中山南路路段，民眾則在小巷逃離。\n至昨天深夜11時左右，抗議群眾被包圍在台北車站東三門，部分群眾在接近12時左右，就搭捷運等大眾運輸工具離開，但仍有部分群眾留在東三門外廣場，警方包圍，防意外發生。至今天凌晨12時30分止，仍有數十名群眾與警方僵持，所幸衝突並未擴大。\n台北市長柯文哲昨天行程結束後，於返家途中為確認遊行活動狀況，臨時於台北車站下車簡短視察，時間約5分鐘，隨後離開返家。\n對於遊行民眾的行為，台北市警方指出，群眾下午即占據中山南北路及忠孝東路等主要幹道，並於晚間8時50分許，部分參與集會遊行團體、民眾繞行西門町等相關主要道路，明顯罔顧其他用路人權益，且途中不時與用路人發生口角及肢體衝突，警方對於集會遊行向來秉持「保障合法、取締非法、防制暴力」之態度，對此違法脫序行為，表達強烈譴責。
港媒製作六四解密報導 香港記協疑第2批遭擱置,http://news.ltn.com.tw/news/world/breakingnews/2292135,1989年六四事件爆發，中國政府下令鎮壓聚集在天安門廣場要求民主改革的學生，6月5日時有中國民眾以肉身阻擋坦克前進。（美聯社）\n2017-12-24 00:36\n〔即時新聞／綜合報導〕香港記者協會發表聲明，指網媒「香港01」根據英國解密檔案製作的六四事件報導，原本要分兩天連載，但首日報導上網一度遭撤後，後續的稿件也隨之擱置，香港記協擔心報導因涉政治敏感議題而遭自我審查。\n「香港01」20日根據英國解密檔案報導指出，六四事件時解放軍27軍在天安門廣場清場，造成至少1萬人死亡。該篇報導在20日一度被撤，後經多次修改後才於下午5時許再度上載，但原定21日推出的連載報導，並未如期張貼上網。\n「香港01」總編輯龍景昌在回應時否認首日文章被撤走，並稱只是修改新聞角度；針對是否擱置次日的報導，龍則稱他不知道有第二批文章。香港記協指出，「香港01」執行總編輯戚本業也未直接回應是否擱置第二批文章，僅稱19日已上載兩篇報道，並無計畫再推出相關報導。\n香港記協認為，「香港01」在首批報導發出後一度撤下，加以修改後又重新上架，啟人疑竇。至於第2批文章被擱置，做法也不尋常，擔心是否有政治因素介入。
嚴重空污侵襲西部 環團：全民協尋李應元,http://news.ltn.com.tw/news/life/breakingnews/2292222,西半部幾乎被空污吞噬。（擷取自環保署空氣品質監測網）\n2017-12-24 00:35\n〔記者楊綿傑／台北報導〕空氣品質越晚越差，整個西半部幾乎一片「爆紅」，根據環保署空氣品質監測網數據，目前全台有高達14縣市46個測站AQI亮起對所有人都有害的「不良紅」，另有9個縣市14個測站AQI達到警戒橘，空污問題嚴重。\n環保署在昨晚10時許就已表示，包括北部、竹苗、中部、雲嘉南等空品區，已經有3分之1以上測站達一級預警，所以通報經濟部與台電依據「電力業空氣品質嚴重惡化監測流程圖」附表減排優先順序建議及實際備載等因素調度調整，啟動減排降載等機制，避免空品惡化。\n但午夜開始連高雄都整片從橘轉紅，空污瀰漫整個西半部，走在路上都很輕易能夠發現霧濛濛的，台灣健康空氣行動聯盟就痛批，入夜後空品不斷惡化，緊急應變做了甚麼，邀請全民一起協尋環保署長李應元。\n台健空盟說，入夜後街上車已少，餐廳宮廟也已休息，而且也並非境外污染，只剩24小時不打烊的煙囪在排廢氣，他們想問這時該如何處置？署長又在哪裡？\n台健空盟憂心空污狀況再惡化，呼籲民眾應該趕緊關窗，莫讓霾害再進家門，家裡有空氣清淨機的趕緊打開，然後再打1999要求政府趕緊啟動降載減排措施。
